iter,timestamp,tag,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19
124,2026-02-18 06-33-49,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
124,2026-02-18 06-33-49,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
125,2026-02-18 06-35-26,proposed,-150.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
125,2026-02-18 06-35-26,executed,-150.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
126,2026-02-18 06-36-57,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
126,2026-02-18 06-36-57,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
127,2026-02-18 06-38-30,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
127,2026-02-18 06-38-30,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
128,2026-02-18 06-40-00,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
128,2026-02-18 06-40-00,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,130.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
129,2026-02-18 06-41-31,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
129,2026-02-18 06-41-31,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,110.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
130,2026-02-18 06-43-02,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,150.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
130,2026-02-18 06-43-02,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,150.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
131,2026-02-18 06-44-34,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,110.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
131,2026-02-18 06-44-34,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,110.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
132,2026-02-18 06-46-03,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
132,2026-02-18 06-46-03,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
133,2026-02-18 06-47-37,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
133,2026-02-18 06-47-37,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
134,2026-02-18 06-49-10,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0
134,2026-02-18 06-49-10,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0,280.0,-240.0
135,2026-02-18 06-50-42,proposed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,140.0,300.0,-260.0,300.0,-260.0,300.0,-260.0,300.0,-260.0,300.0,-260.0
135,2026-02-18 06-50-42,executed,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,140.0,300.0,-260.0,300.0,-260.0,300.0,-260.0,300.0,-260.0,300.0,-260.0
136,2026-02-18 06-52-23,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
136,2026-02-18 06-52-23,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
137,2026-02-18 06-54-00,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
137,2026-02-18 06-54-00,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
138,2026-02-18 06-55-35,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
138,2026-02-18 06-55-35,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
139,2026-02-18 06-57-04,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
139,2026-02-18 06-57-04,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
140,2026-02-18 06-58-34,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
140,2026-02-18 06-58-34,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,130.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
141,2026-02-18 07-00-01,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
141,2026-02-18 07-00-01,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,140.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
142,2026-02-18 07-01-45,proposed,-170.0,-130.0,-90.0,-50.0,-10.0,30.0,70.0,110.0,150.0,190.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
142,2026-02-18 07-01-45,executed,-170.0,-130.0,-90.0,-50.0,-10.0,30.0,70.0,110.0,150.0,190.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
143,2026-02-18 07-03-15,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
143,2026-02-18 07-03-15,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
144,2026-02-18 07-04-53,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,260.0,260.0,260.0,260.0,260.0,-260.0,-260.0,-260.0,-260.0,-260.0
144,2026-02-18 07-04-53,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,260.0,260.0,260.0,260.0,260.0,-260.0,-260.0,-260.0,-260.0,-260.0
145,2026-02-18 07-06-15,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
145,2026-02-18 07-06-15,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
146,2026-02-18 07-07-43,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
146,2026-02-18 07-07-43,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
147,2026-02-18 07-09-09,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0
147,2026-02-18 07-09-09,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,120.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0,240.0,-240.0
148,2026-02-18 07-10-34,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
148,2026-02-18 07-10-34,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0,250.0,-250.0
149,2026-02-18 07-12-06,proposed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,170.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
149,2026-02-18 07-12-06,executed,-150.0,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,170.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
150,2026-02-18 07-13-30,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
150,2026-02-18 07-13-30,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
151,2026-02-18 07-15-00,proposed,-200.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,160.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
151,2026-02-18 07-15-00,executed,-200.0,-180.0,-160.0,-140.0,-120.0,-100.0,-80.0,-60.0,-40.0,160.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
152,2026-02-18 07-16-37,proposed,-115.0,-95.0,-75.0,-55.0,-35.0,-15.0,5.0,25.0,45.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
152,2026-02-18 07-16-37,executed,-115.0,-95.0,-75.0,-55.0,-35.0,-15.0,5.0,25.0,45.0,150.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
153,2026-02-18 07-18-10,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,310.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
153,2026-02-18 07-18-10,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,310.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
154,2026-02-18 07-19-43,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,170.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
154,2026-02-18 07-19-43,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,170.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
155,2026-02-18 07-21-11,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
155,2026-02-18 07-21-11,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
156,2026-02-18 07-22-39,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
156,2026-02-18 07-22-39,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
157,2026-02-18 07-24-13,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
157,2026-02-18 07-24-13,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
158,2026-02-18 07-25-47,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
158,2026-02-18 07-25-47,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
159,2026-02-18 07-27-12,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
159,2026-02-18 07-27-12,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
160,2026-02-18 07-28-39,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,270.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
160,2026-02-18 07-28-39,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,270.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
161,2026-02-18 07-30-19,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,310.0,-260.0,310.0,-260.0,310.0,-260.0,310.0,-260.0,310.0,-260.0
161,2026-02-18 07-30-19,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,310.0,-260.0,310.0,-260.0,310.0,-260.0,310.0,-260.0,310.0,-260.0
162,2026-02-18 07-31-47,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,160.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
162,2026-02-18 07-31-47,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,160.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
163,2026-02-18 07-33-19,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
163,2026-02-18 07-33-19,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
164,2026-02-18 07-34-47,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0
164,2026-02-18 07-34-47,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0,400.0,-400.0
165,2026-02-18 07-36-33,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,180.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
165,2026-02-18 07-36-33,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,180.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
166,2026-02-18 07-38-00,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
166,2026-02-18 07-38-00,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0
167,2026-02-18 07-39-30,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
167,2026-02-18 07-39-30,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
168,2026-02-18 07-41-04,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
168,2026-02-18 07-41-04,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0,-260.0,260.0
169,2026-02-18 07-42-41,proposed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,200.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
169,2026-02-18 07-42-41,executed,-120.0,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,200.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0,350.0,-350.0
170,2026-02-18 07-44-19,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,180.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
170,2026-02-18 07-44-19,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,180.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
171,2026-02-18 07-45-52,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,180.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
171,2026-02-18 07-45-52,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,180.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
172,2026-02-18 07-47-27,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
172,2026-02-18 07-47-27,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
173,2026-02-18 07-49-06,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
173,2026-02-18 07-49-06,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
174,2026-02-18 07-50-43,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
174,2026-02-18 07-50-43,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,170.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0
175,2026-02-18 07-52-17,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,20.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
175,2026-02-18 07-52-17,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,20.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
176,2026-02-18 07-53-48,proposed,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
176,2026-02-18 07-53-48,executed,-100.0,-80.0,-60.0,-40.0,-20.0,0.0,20.0,40.0,60.0,150.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0,280.0,-280.0
177,2026-02-18 07-55-21,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-260.0,340.0,-260.0,340.0,-260.0,340.0,-260.0,340.0,-260.0
177,2026-02-18 07-55-21,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-260.0,340.0,-260.0,340.0,-260.0,340.0,-260.0,340.0,-260.0
178,2026-02-18 07-56-56,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-340.0,300.0,-340.0,300.0,-340.0,300.0,-340.0,300.0,-340.0,300.0
178,2026-02-18 07-56-56,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-340.0,300.0,-340.0,300.0,-340.0,300.0,-340.0,300.0,-340.0,300.0
179,2026-02-18 07-58-26,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-360.0,360.0,-360.0,360.0,-360.0,360.0,-360.0,360.0,-360.0,360.0
179,2026-02-18 07-58-26,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-360.0,360.0,-360.0,360.0,-360.0,360.0,-360.0,360.0,-360.0,360.0
180,2026-02-18 07-59-58,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
180,2026-02-18 07-59-58,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
181,2026-02-18 08-01-34,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,100.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
181,2026-02-18 08-01-34,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,100.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0
182,2026-02-18 08-03-02,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0
182,2026-02-18 08-03-02,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0
183,2026-02-18 08-04-31,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
183,2026-02-18 08-04-31,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0,340.0,-340.0
184,2026-02-18 08-06-03,proposed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
184,2026-02-18 08-06-03,executed,-130.0,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,150.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0,-300.0,300.0
185,2026-02-18 08-07-33,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
185,2026-02-18 08-07-33,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,170.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0,320.0,-320.0
186,2026-02-18 08-08-59,proposed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,380.0,-380.0,380.0,-380.0,380.0,-380.0,380.0,-380.0,380.0,-380.0
186,2026-02-18 08-08-59,executed,-110.0,-90.0,-70.0,-50.0,-30.0,-10.0,10.0,30.0,50.0,150.0,380.0,-380.0,380.0,-380.0,380.0,-380.0,380.0,-380.0,380.0,-380.0
